label,article
1,"Bagama't nalaglag ang mga kandidato ng Otso Diretso sa 2019 Elections, hinimok ni Vice President Leni Robredo ang publiko na bantayan ang mga natitirang boto na hindi pa mabibilang. ""May laban pa tayo. Hindi pa tapos ang mga numero, at kailangan pa nating bantayan,"" ani Robredo. Sa mga kandidato ng oposisyon, tanging si Senator Bam Aquino lang ang pinakamalapit sa Top 12. As of 11:26 am, nasa 14th place na si Bam. Sumunod ay si Roxas na nasa ika-16 na puwesto. Ang iba pang kandidato ng Otso Diretso ay nasa labas na ng top 20. Para kay Robredo, oras na para magkahawak-kamay at huwag pabayaan ang mga natitirang oras ng bilang. ""Ang ating mga kandidato at boluntaryo ay nagpakita ng lakas ng loob at dedikasyon sa ating layunin. Huwag natin itong pabayaan. Humugot tayo ng lakas sa isa't isa,"" dagdag ni Robredo. Basahin ang reaksyon ng ilan nating mga kababayan sa sinabi ni Robredo. ""Instead of making that your battle cry, why not channel it towards something positive, Leni.. drop the negative word fight, and inspire the people by using positive words like - ""lets HELP the government"" by being good abiding citizens etc etc. . may ganyan sana!!! Kaya ka lumubog! HINDI nakikita at nararamdaman ng taumbayan ang sinseridad mong tunay na tumulong sa bansa. Hayyy aling Leni,"" ani A. Gayanelo. ""Away??? Gusto mo talaga ng gulo lagi madam. Kailangan natin ng masayang buhay at kapayapaan ng isip at kapayapaan ng bansa thats all we need madam,"" ani M. Dizon. ""Fight for what? I think it would be better for the vice president to help the government for a better future,"" ani A. Luna. Source: ABS-CBN | FB"
1,"Sa isang panayam, tatlong buwan na ang nakararaan, ibinahagi ng ilan sa ating mga kababayan sa Pampanga ang kanilang mga dahilan kung bakit nila iboboto si dating senador Bong Revilla. Ayon sa kanila, iboboto nila si Revilla dahil sa hitsura at kabaitan nito. ""Kasi gwapo siya at mabait,"" sabi ng babae. Sa kasong plunder ni Revilla, hindi raw sila naniniwala dahil mayaman na si Revilla. “Hindi na kami naniniwala (sa pork barrel case), dahil mayaman na ang mga Revilla,” paliwanag ng kapatid. Matatandaan na “not guilty” ang hatol ng korte laban kay Revilla kaugnay ng multi-million peso pork barrel scam kung saan siya nasangkot. At nang tanungin kung anong batas ang nagustuhan nila na ginawa ni Revilla, ito ang kanilang sagot. ""Ang gwapo niya lang,"" sabi ng matandang babae. Umabot na sa mahigit 4 million views ang video at iba't ibang komento ang natanggap mula sa ating mga kababayan. Sa pinakahuling bilang (9:46 am) mula sa partial at unofficial count ng Commission on Elections (COMELEC), nasa ika-11 puwesto si Revilla. Nasa ika-15 puwesto ang kapwa akusado ni Revilla na si Jinggoy Estrada. Pinagmulan: Rappler | ABS-CBN"
1,"Tila ang mga kandidato ng oposisyon, na mas kilala sa tawag na Eight Straight, ay patungo sa kabiguan. Alas-9:16 ng umaga ang resulta ng partial at unofficial counting sa datos ng Commission on Elections (COMELEC), 93.91% ng resulta ng halalan ang nabilang at wala ni isa sa 8 Straight ang nakapasok sa Magic 12. Tanging ang pinakamalapit mula sa OTso Diretso sa Magic 12 ay si Bam Aquino na nasa 14th place. Nasa 16th si dating DILG Secretary Mar Roxas. Kamakailan ay pumayag na ang isa sa mga miyembro ng Otso Diretso na si Attorney Romulo Macalintal. ""Mula sa mga resulta na nagmumula sa lahat ng clustered precincts, malinaw na ang karamihan sa ating mga botante ay pumili ng iba pang mga kandidato. At iginagalang ko ang kanilang desisyon habang tinatanggap ko ang pagkatalo sa senatorial race na ito... Taos-puso kong binabati ang lahat ng mga nanalo na napakapalad na makuha ang tiwala at kumpiyansa ng mga tao na maglingkod sa loob ng anim na taon bilang kanilang mga Senador,"" ani Atty. Teachable Ito ang mga nakapasok sa Top 12, as of 9:16 in the morning. Ito ang mga komento ng ilan sa ating mga kababayan sa pinakahuling partial at unofficial na resulta. ""INILIGTAS NA LANG NG DIYOS ANG PILIPINAS! MAGKASAMAY TAYO PARA SA MAS MAGANDANG PILIPINAS,"" ani C. Romeral. ""#PRRD... God bless.... Hoping for unity for our country.... Hoping for a brighter future ahead.... Praying for all who win this election to serve our country very well.... Congratulations sa lahat ng nanalo ... ,"" ani H. Jangas. ""Kasi mali ang paraan ng pangangampanya nila, imbes na sabihin ang kanilang plataporma, ang una nilang ginagawa ay sisihin at siraan ang gobyerno. lesson learned,"" ani N. Castro. ""Kung tuwirang pinuri ninyong walo ang ginawa ng ibang tao at ang mga magagandang nagawa ni Pangulong Duterte, baka pumasok ang iba sa inyo. Sa kaso na sinabi ni Pangulong Duterte na ``KHit mGamda'' sa maraming tao. Mali. sa inyo. Diretso lang yan sa kubeta. . Walang pumasok ni isa sa inyo,"" ani R. Alfonso. Pinagmulan: ABC-CBN | ABS-CBN | Philstar"
1,"Tila nahuli sa komento ni Senator Manny Pacquiao ang mga talunang kandidato at ang kanilang mga tagasuporta. ""Ang problema sa atin, hindi natin basta-basta matanggap na natatalo tayo. Ganun talaga, sa larangan man ng pulitika o sports, may natatalo at may nanalo. Kapag natalo ka, kailangan mong tanggapin, "" sabi ni Pacquiao sa isang presscon. . Ayon kay Pacquiao, dumaan din siya sa kabiguan ngunit sa halip na magreklamo ay tinanggap niya ang hatol ng taumbayan. “Ako rin dumaan sa pagkatalo, tinanggap ko, iyon ang desisyon ng mga tao,” Pacquiao said. Sa limang kandidato ng PDP-LABAN, apat sa kanila ang nakapasok sa top 12. Ito ay sina Ex-PNP Chief Ronald ""bato"" Dela Rosa, Francis Tolentino, ex-SAP Bong Go at Senator Koko Pimentel. Ayon sa partial at unofficial tally nf COmmission on Election, si Dong Mangudadatu ay nasa ika-19 na puwesto. Naniniwala rin si Pacquiao sa kredibilidad ng kamakailang halalan. ""Dapat tanggapin na lang nila kung ano ang desisyon ng taumbayan. Baka may plano si Lord sa kanila, na hindi pa nila ito panahon... Syempre naniniwala pa rin tayo sa capability ng Comelec, kaya nila, kaya nilang patakbuhin hindi lang. talagang kaya nilang kontrolin ang mga nasirang makina sa dami ng bumoto.Bago gamitin yan may testing na ginagawa at gumagana...Wala naman tayong nakikitang dayaan dito pinili ng mga tao yan.Naniniwala ako sa resulta. ,"" Idinagdag niya. sabi ni Pacquiao. Source: GMA News | Balita5"
1,"Inakusahan ni Kabataan Partylist Representative Sarah Elago ang Duterte Administration ng electoral fraud. Ayon kay Elago, nanloloko ang palasyo para paboran ang mga kaalyado ng kasalukuyang gobyerno. ""Epektibong inamin ng Palasyo ang paggamit ng 'magic' ni Duterte - isang patuloy na kampanya para mahiwagang i-rigo ang halalan sa pabor ng administrasyon!"" Ang boladas ni Elago. Sa pinakahuling ulat (Mayo 16, 2019, 7:05pm) sa partial at unofficial results mula sa datos ng Commission on Election (COMELEC), nasa ika-50 pwesto ang Kabataan partylist ni Elago. ""Sa ngayon, nasa ika-50 ang Kabataan sa mga resulta ng party-list -- isa sa mga huling inalok na puwesto sa Kongreso. Sino ang nakakaalam kung ano ang magagawa ng mahika ni Duterte -- ang ating mga boto ay madaling kapitan ng manipulasyon ng mga may pera na party-list, in an attempt to bring down the progressive voices in Congress... It's not about our position in the polls, however. It's the highly questionable and rigged process by which the elections were held,"" Elago growled. Kinondena umano ng kanilang grupo ang umano'y krisis sa eleksyon at ang pag-atake ng estado. Hindi rin aniya sila basta-basta magbibitiw nang walang laban. ""Hindi tayo susuko nang walang laban. Hindi lang poll ang pinag-uusapan natin, pinag-uusapan natin ang mga implikasyon dito - isang rubber-stamp na Senado at Kongreso na magsusulong ng pederalismo, charter change, at posibleng banta ng termino. extension at martial law,"" dagdag ng makakaliwang kongresista. Pinagmulan: Politiko"
1,"“It’s about time we stop using Smartmatic,” tila napuno si Senator Tito Sotto sa kabiguan at perwisyong dulot ng Smartmatic, supplier ng vote counting machines (VCMs) na ginamit sa nakalipas na tatlong automated elections ng Pilipinas. Matatandaang daan-daang VCM ang naiulat na nasira noong mismong araw ng halalan. Isa sa mga biktima ng mga nasirang VCM ay si dating vice president Jejomar Binay. Umaabot umano sa 1,000 SD card ang nagkaroon ng problema sa araw ng halalan. Sa isang text message, ipinahayag ni Senator Koko Pimentel ang posibilidad na magpatawag ng imbestigasyon sa senado dahil sa aberya na nangyari sa pagproseso ng mga boto sa transparency server. ""Glitches are enough to call for a congressional investigation. Why are we still having all these glitches? Can not Comelec (Commission on Elections) anticipate them?"" sabi ni Koko. Sinisi ng COMELEC ang edad ng mga VCM na nagdulot ng mga problema sa halalan ngayong taon. Ayon sa ulat ng Politiko, nagbayad ang COMELEC ng P8.1 bilyon sa Smartmatic noong 2018 para makabili ng 97,517 VCMs. Source: GMA News | Pulitiko | Philstar"
1,"“There should be no proclamation until the fraud tainted results are validated,” Nais ng social action arm ng Catholic Bishops Conference of the Philippines (CBCP) na masuspinde ang proklamasyon ng mga nanalong senador dahil sa mga alegasyon ng pandaraya. Dapat aniyang imbestigahan at lutasin ang mga akusasyon ng dayaan bago ipahayag ang mga nanalo, sabi ng CBCP National Secretariat for Social Action Justice and Peace. ""Kami ay nananawagan na suspendihin ang proklamasyon ng mga nanalong kandidato sa pagkasenador hanggang sa malutas ang isyu ng pandaraya... Hinihiling namin ang isang malaya at walang kinikilingan na imbestigasyon sa diumano'y pandaraya at pagmamanipula ng automated canvassing ng Comelec at Smartmatic,"" ani Padre Edwin Gariguez , executive secretary ng CBCP Nassa. Iginiit ni Gariguez na ang kanilang panawagan ay hindi paboran ang mga kandidato sa Otso Diretso. Aniya, kahina-hinala rin ang resulta dahil sa pagkaantala ng paglalabas ng resulta sa transparency server ng COMELEC. Sa isinagawang halalan noong Mayo 13, lumalabas na naging dominante ang mga tagasuporta ng Administrasyong Duterte. Habang ang mga kandidato sa oposisyon na mas kilala sa tawag na Otso Diretso ay hindi nakikita sa Top 12. Basahin ang reaksyon at komento ng ating mga kababayan sa banat ng CBCP. ""How about stopping leni from being a VP until the case has beem resolved? Uhmmmm.. Irony of life you are,"" ani M. Zeravla. ""Juice colored. Tigilan mo na ang pagiging maalat na ama at saka huwag mo na akong guluhin. Magmisa ka na lang.,"" ani B. Abril. “Tinatawagan natin ang suspensiyon ng bise presidente para sa 2016 hanggang sa malutas ang isyu ng pandaraya,” ani D. Cuartero. “Hoy, tumahimik ka nga, panloloko lang yan, nakatulog ka lang, wala ka naman sigurong reklamo, Buset,” sabi ni G. Anton. Source: Manila Bulletin | FB"
1,"Isa sa mga personalidad na hindi matanggap ang kinalabasan ng halalan ay ang aktres na si Agot Isidro. Si Isidro ang napapabalitang girlfriend ng Otso Diretso candidate na si Florin Hilbay na kritiko din ni Pangulong Rodrigo Duterte. Si Isidro ay isang masigasig na tagasuporta ng Liberal Party. Sa isang post sa social media, nagpahayag ng opinyon si Isidro sa gaganaping halalan nitong Lunes. ""Malinaw kung sino ang nanalo dito. China,"" paulit-ulit na iginiit ni Isidro sa ideya na ipinagbili ni Pangulong Duterte ang Pilipinas sa China. ""Let this be know. Rodrigo Duterte is the president who sold our country to China,"" sabi ni Isidro sa kanyang Twitter account noong Nobyembre 2018. Sa pinakahuling partial at unofficial tally ng Commission on Elections (COMELEC), 2,699,871 lang ang nakuha ni Hilbay na bumoto. Kahit natalo ang kanyang nobyo, nagpasalamat pa rin si Isidro sa mga bumoto sa kanyang nobyo. ""Nagpapadala sa akin ng mga mensahe ang mga kaibigan, tumatawag sa akin para sabihing boto sila kay Pilo, o papunta na sila para iboto siya. Sa puso ko, Maraming Salamat,"" aniya. Matatandaang itinanggi ni Pangulong Duterte sina Isidro at Hilbay nang kutyain nito ang relasyon ng dalawa. Ayon sa Pangulo, ginagamit lamang ni Hilbay si Agot para pagtakpan ang umano’y katamaran. Source: Agot Isidro | Agot Isidro | Naka-archive | Naka-archive"
1,"""It was the systematic cheating and rigging of the elections which gave us these results,"" hindi matanggap ni Bagong Alyansang Makabayan (Bayan) secretary general Renato Reyes ang resulta ng halalan. Para kay Reyes, sinabi niyang walang kredibilidad ang eleksyon dahil sa ""Duterte Magic"". Ayon kay Reyes, ang Duterte Magic ay binubuo ng mga sumusunod: - Batas Militar sa Mindanao - Pagkalat ng maling impormasyon ng kasalukuyang gobyerno mismo - Ang automated elections daw ay tinututukan at kinokontrol ng Commission on Elections (COMELEC) - Paggamit ng resources ng gobyerno ay sinasabing pabor sa mga opisyal ng gobyerno. - Paggamit ng pwersa ng Philippine National Police (PNP) at Armed Forces of the Philippines (AFP) para apihin ang oposisyon at mga progresibong partylist group. Hinihikayat ni Reyes ang mga tao sa Biyernes na magsagawa ng protesta upang kondenahin ang resulta ng halalan. Para kay Comelec Commissioner Luie Guia, anumang alegasyon ng dayaan sa elektoral ay dapat suportahan ng matibay na ebidensya. ""Pinakamainam na magpakita ng tiyak na patunay na ang mga boto na na-kredito sa isang partikular na kandidato ay hindi dapat na-kredito, o na ang hindi dapat na-kredito ay na-kredito. Ang patunay ng 'systematic cheating' ay tinatanggap din,"" ani Guia Basa, na noon ay ilan sa ating mga kababayan ang nagkomento laban sa pahayag ni Reyes. ""You mean to say, hindi credible ang boto ko na ginawa ko noong May 13?!.... HELLO.?!... hindi lang kayo ang tao sa Pilipinas... nandito rin kami... , "" sabi ni F. Onarebos. ""Anong magagawa mo? Marami na ang may gusto kay Duterte ngayon. Ibig sabihin lang, credible si Digong dahil maraming Pilipino ang naniniwala sa kanya at umaasa sa kanya,"" ani R. Cabuhat. ""Ito ay isang taong ipinaglihi sa inggit at malisya, sana patayin ka na lang ng iyong ama,"" ani J. Misahon. Source: GMA News | FB"
1,"""Ipaglaban mo!"" Hindi matanggap ni Senatorial candidate Neri COlmenares ang nangyari sa kanya o ang pagkatalo niya sa halalan na ginanap noong Lunes lamang. Ayon sa dating kongresista, minamanipula ang mga Pilipino para iboto ang pinakamasamang pinuno. Batay sa ulat ng GMA News, kasalukuyang nasa ika-24 na puwesto si Colmenares at nakakuha lamang ng 4,581,688. “I will never concede defeat to a bulok electoral exercise that has basically deceived, bribing, intimidated and manipulation our people to electing the worst kinds of leaders imaginable,” ani Colmenares Colmenares naging kinatawan ng makakaliwang partylist na Bayan Muna sa kongreso. Isa rin siya sa mga malakas na kritiko ni Pangulong Rodrigo Duterte. Ito na ang ikalawang pagkakataon na nabigo si Colmenares na maging senador. Una siyang tumakbong senador noong 2016 elections. Nangunguna ngayon ang mga kandidato sa administrasyon sa top 12 sa partial at unofficial results ng COMELEC. Basahin ang reaksyon ng ilan nating kababayan sa pahayag ni Colmenares. “Lagi namang hindi patas ang halalan kapag natalo ka, pero laging patas kapag nanalo ka,” ani J. Castro. ""Sir ok lang yan, we never voted for u anyways,"" sabi ni Y. Suba. ""bakit ka tumakbo? umaasa ka din db? so, if d outcome didn't favor u, be a sport n accept it rather than mock d system which u embraced wen u won...life is sucks so don 'wag mong sipsipin ng pait. tumulong lang sa pagbuo ng bansa para d maraming pinoy na nangangarap pa ring makita ang liwanag...,"" ani R. Ibong. ""Kung ganoon bakit ka tatakbo sa kandidatura kung alam mo naman na may ""bulok na halalan"" sa Pilipinas? O ngayon mo lang nalaman?"" sabi ni G. Simplicio. Source: GMA News | FB"
1,"Nag-trending ngayon ang ilang ulat sa media kung saan sinasabing tinanggal si Bong Revilla sa top 12 senators habang si Otso Diretso candidate at opposition senator na si Bam Aquino ang gumawa nito. Si Revilla ay nasa 14th place at si Bam ay nasa 12th. Gaya ng partial at unofficial results, nananatili pa rin sa ika-13 puwesto si Senator JV Ejercito. Ayon sa mga ulat, ang datos ay nagmula sa 9:30 pm partial at official results ng Commission on Elections (COMELEC) na tumatayo bilang National Board of Canvassers. Ito ang listahan. Kung ang kopya ng bahagyang at opisyal na resulta ay masyadong maliit para sa iyo, ito ang listahan na may mas malalaking teksto. Basahin ang komento ng ilan nating mga kababayan sa kaganapang ito. ""Sana bumagsak siya at hindi na makapag-aral. JV na lang pls. No more. No more Aquino pls. Pls don't,"" ani M. Ernest. ""Imposibleng mangyari kung magkano ang binabayaran nila ng higit sa milyong boto natutulog ako ng apat na oras lamang kapag nagising ako Bam ay nasa 12 katawa-tawa,"" ani T. Beltran. Pinuna ng isa nating kababayan ang ulat ng media at sinabing 34 clustered precincts pa lang ang binilang. ""Bam is top 12 out of 34 precincts. Relax lang, top 12 lang si Nancy, nasa 350k. Kaya malabong maging top 12 nationwide si Bam,"" ani E. Quintano. Source: GMA | Inc"
1,"Trending ngayon ang social media post ng radio host at pro-government blogger na si RJ Nieto, na mas kilala bilang Thinking Pinoy. Sa pamamagitan ng screenshot mula sa website ng ABS-CBN, ipinakita ng blogger kung gaano kakaunti ang nakuhang boto ni Mar Roxas sa unang batch ng resulta ng halalan para sa Tacloban City. Batay sa 6:15 pm data ng unang wave ng resulta ng halalan mula sa transparency server ng Commission on Elections (COMELEC), nakakuha lamang ng 32 boto si Roxas sa lungsod ng Tacloban. Pangalawa si Roxas sa grupong Otso Diretso na may pinakamakaunting boto sa lungsod. Nakakuha si Imee Marcos ng 528 boto at sinundan siya ni dating Special Assistant to the President Bong Go na may 396. Si ex-PNP Chief Bato Dela Rosa ay pumangatlo na may 353. Naniniwala ang ilan sa ating mga kababayan na ito ang dahilan kung bakit ang mga boto ng mga taga-Tacloban kay Roxas dahil sa kanyang mga aksyon noong 2013 Yolanda Typhoon kung saan pinangunahan ni Roxas ang operasyon ng Department of Interior and Local Government. Matatandaang may isang video clip na kumalat sa social media noong 2013 kung saan tila pinupulitika ni Roxas ang sitwasyon sa Tacloban. ""You have to understand you are a Romualdez and the President is an Aquino. So, we just want to legalize, if not legalized, well ok you are in charge, we can't help you, bahala ka sa buhay mo,"" the mga salitang sinabi ni Roxas na nakunan sa video. Depensa ni Roxas at sinabing hindi kumpleto ang ipinakita sa nasabing video footage. Nag-iingat lamang aniya ang pambansang pamahalaan sa pakikitungo sa local government unit. Ang post ni Thinking Pinoy ay ibinahagi ng mahigit 9,000 beses habang sinusulat ito. Umabot na rin ito sa libu-libong tao na nagkomento dito. Matatandaang bumisita pa si Roxas sa mga taga-Tacloban noong huling bahagi ng Abril para mangampanya. Sa ngayon ay nakararanas ng aberya ang COMELEC kaya naantala ang update ng partial at unofficial count para sa mga senatoriable. (UPDATE: Ayon sa pinakahuling partial at unofficial data ng COMELEC (May 17, 2019, 4:03 PM), nakakuha si Roxas ng 6,255 votes at ang dating DILG Secretary ay nasa 25th place sa Tacloban.) Source: ABS-CBN | Thinking Pinoy | CNN Phil | abs"
1,"Sa kanyang social media account, binanggit ni senatorial aspirant Attorney Glenn Chong na nagtungo siya sa opisina ng Commission on Elections (COMELEC) para ireklamo ang mga ulat na natanggap niya tungkol sa hindi paglabas umano ng kanyang pangalan sa ilang resibo. ""LINILINAW KO ANG COMELEC TUNGKOL SA MGA REPORT NA NATANGGAP NAMIN NA HINDI LUMALITAW ANG PANGALAN KO SA RESIBO KAHIT NABOTO AKO,"" ani Attorney Chong. Ibinunyag din ni Chong na nakatanggap siya ng reklamo mula sa isang botante. Ayon sa botante, 2 dating DILG Secretary Mar Roxas ang bumoto ngunit tanging pangalan ni Roxas ang lumabas sa resibo. ""Ipinost ko sa Facebook account ko. Yung dalawang binoto niya, Glenn Chong at Mar Roxas, si Mar Roxas lang ang lumabas sa resibo. Wala yung pangalan ko sa resibo,"" Attorney Chong said. Sa isa pang pagkakataon, lumabas si Magdalo Representative Gary Alejano kahit boto sa kanya ang botante. ""SA BATANGAS: GANOON ANG NANGYARI SA ISANG BOTANTE. BUMOTO SI GLENN CHONG, LUMABAS SI ALEJANO SA RESIBO,"" revealed Chong. Kasalukuyang lumalabas ang mga ulat na mayroong aberya sa COMELEC dahil sa pagkaantala sa pagpapakita ng partial at unofficial counts para sa mga senador. Ayon sa COMELEC, gumagawa na sila ng solusyon sa problema. Source: Attorney Glenn Chong | [2]"
1,"Matapos payagan ang Motion for Reconsideration na inihain ni Gretchen Fulido, binigyan ng Quezon City (QC) Prosecutor's Office si Fulido ng ""go signal"" para magsampa ng kasong ""libel"" laban sa broadcast journalist na si Cecila ""Ces"" Orena Drilon, showbiz news reporter na si Marie Milagros Lozano at news executive na si Venancio Borromeo. Sa resolusyon na may petsang Abril 29 na nilagdaan ni QC Chief Prosecutor Barcellano, sinabing may sapat na basehan ang reklamo ni Fullido laban sa tatlong akusado. Ayon sa prosecutor, “acted in bad faith” umano ang tatlo nang maglabas sila ng mga mapanirang pahayag habang nagsasagawa ng internal investigation ang kanilang network, kaugnay ng reklamong “sexual harassment” ni Fullido laban sa dating news executive na si Cheryl Favila. at producer ng segment ng balita na si Maricar Asprec. Sinabi ng tatlong akusado na ginawa ito ni Fullido para maitaas ang kanyang pagiging trabaho sa ABS-CBN. Inirekomenda rin umano ng QC Chief Prosecutor ang pagpapalabas ng warrant of arrest laban sa tatlong akusado. Batay sa abogado ni Fullido na si Atty. Marvin Aceron, sinabi rin ni Fullido sa kanyang Complaint Affidavit na ""victim-shamed"" si Drilon, at ang kanyang imputation statement na hinarass umano si Fulido, dahil handa itong magsuot ng bikini sa inflatable pool na may mga bula para tumaas ang rating ng TV Patrol. Nauna nang ibinasura ng QC prosecutor's Office noong Marso ang kasong libelo na inihain ng kampo ni Fullido, dahilan upang maghain sila ng Motion for Reconsideration. Sa nasabing April resolution, tinawag ng prosecutor ang pahayag ni Drilon na nakita niyang natatawa si Fullido sa mga komento ng mga lalaking anchor ng TV Patrol hinggil sa katawan, pananamit at kilos ni Fullido na “act of malice” ng piskal. Ito ang nakasulat sa nabanggit na resolusyon, batay sa ulat ng The Manila Times: ""Respondent acted with malice when the imputation contained in her Affidavit appears to be absolutely discreditable tending to impeach the virtue and reputation of complainant. Respondent went beyond board at kung ano ang nauugnay sa kaso nang iugnay niya ang akto na inireklamo sa isang di-umano'y insidente kung saan maraming beses na nakatanggap ang nagrereklamo ng mga hindi naaangkop na komento mula sa iba pang miyembro ng TV Patrol, na sa kanyang opinyon ay bumubuo rin ng mga gawaing sekswal na panliligalig. ang nagrereklamong iyon ay handang magsuot ng bikini sa telebisyon para sa rating ng TV Patrol. Mahihinuha sa mga salita ng respondent na siya ay sumabak sa isang konklusyon o pag-aakalang madaling balewalain ng Nagrereklamo ang mga hindi kasiya-siyang gawain, na parang tinatanggap niya ang parehong."" Source: The Manila Times PEP.ph"
1,"Sa kanyang talumpati sa Davao City, ilang araw bago ang halalan, muling binatikos ni Pangulong Rodrigo Duterte ang mga kandidato ng Otso Diretso. Isa sa mga target ng Pangulo ay ang reelectionist senator na si Bam Aquino. Ayon sa Pangulo, matatas siyang magsalita ng Ingles at credit grabber. ""Pareho lang si Bam Aquino. Mahilig silang magsalita ng English. But he would take credit for works that is not his,"" President Duterte said in Cebuano. Hindi rin nakaligtas sa mga pagsubok ng Pangulo ang Otso Diretso candidate na si Gary Alejano. Batay sa pahayag ng Pangulo, sira at matapang umano ang Magdalo Representative dahil nagtapos ito sa Philippine Military Academy (PMA). ""There's this one guy. I'll name him. Gary Alejano. What has he done? He participated in a coup d'etat, mutiny, and threatened people. Afterwards, he retreated in the Manila Peninsula, ordered steak, occupied the bedrooms at doon natulog. Tapos ninakaw nila yung mga mamahaling salamin. Tapos tumakbong senador. Sinungaling pa rin siya. Gumagawa pa siya ng mga isyu. Bones. Akala lang nila ay dahil nakapagtapos sila ng apat na taong kurso, dahil lang. nagtapos sila sa PMA, na sila ang pinakamahirap dito,"" the President told Alejano. Pinagmulan: Presidential Communications"
1,"Sa kanyang talumpati sa isang campaign rally sa Davao City, pinuri ni Pangulong Rodrigo Duterte si dating Pangulong Ferdinand Marcos. Ayon sa kasalukuyang Pangulo, si Marcos lang ang nag-iwan sa mga proyektong nakikita natin. Ilan sa mga proyektong ginawa noong panahon ni Pangulong Marcos ayon kay Pangulong Duterte ay ang Cultural Center of the Philippines, Philippine International Convention Center at ang light rail transit system ng Maynila. ""Alam mo ang totoo, sa lahat ng presidente na naging presidente, sinong presidente ang may mga tagumpay na nakikita natin? Si Marcos lang,"" ani Pangulong Duteret sa Cebuano. Matapos i-highlight ang mga nagawa ni Marcos, itinuro din ni Pangulong Duterte ang iba pang mga pulitiko. Hindi pinangalanan ni Pangulong Duterte kung sino sila. ""Si Marcos lang. At least noong panahon niya, si Marcos ang nagtayo ng mga ito: ang Cultural Center of the Philippines, PICC, at MRT. At 'yung iba? Wala. Ang ginagawa lang nila ay nagsasalita at pumupuna,"" anang Pangulo. Source: GMA News | Presidential Communications"
1,"Nakarating sa Kalaboso ang durugistang si Jake Obrero, 29-anyos, matapos saksakin ang sariling ina. Nangyari ang insidente sa Talisay City, Cebu. Sa ulat ng GMA News, nagalit ang suspek nang hindi siya bigyan ng kanyang ina ng P20. Gagamitin sana ng suspek ang pera sa pambili ng sigarilyo. Base sa ilang impormasyon, sangkot din daw si Jake sa drug trade. ""Sabi niya, 'Ma, pahingi ng bente. Bibili ako ng sigarilyo.' ""Wala akong pera, Jake"". Nagalit siya at muntik na akong suntukin. Dumating ang isa ko pang anak, siya na ang humarang sa akin,"" ani Merciditas, ina ng suspek. Sugatan ang kapatid ng suspek nang subukan nitong pigilan ang kaguluhan. ""Na-realize ko na nasaksak ako. Nakaiwas ako, tapos nakakita ako ng paraan para makapasa, tumakas talaga ako. Hinahabol pa niya ako. Pinatakbo ko si nanay. Sabi ko, 'Tumakbo siya. be waiting for you',"" sabi ni Buo na gusto ng mga kamag-anak ni Jake na makulong ang suspek, Ayon sa ina ni Jake, puro perwisyo ang hatid ng suspek sa kanilang pamilya. ""Ipapakulong ko talaga siya kasi hindi ko na kaya. Talagang nagdudulot siya ng gulo sa pamilya,"" ani Source: GMA News"
1,"arestado ang manonood sa isang laro ng Samahang Basketbol ng Pilipinas (PBA) matapos pumasok sa basketball court habang naglalaro ang mga manlalaro. Ang masama pa nito ay nakasuot siya ng Spider-man costume. Nang tanungin kung bakit niya ito ginawa, ang sagot niya, ""Gusto ko lang magmahalan tayong lahat"". Umani ng iba't ibang reaksyon mula sa mga netizens ang ulat ng Manila Bulletin at mahigit 9,000 beses na itong naibahagi. In-upload ng Facebook page na PBA / NBA Forum ang bahagi ng laro kung saan nagdulot ng gulo ang taong nakasuot ng Spider-man. Ito ang video kung saan tinanggal ang maskara ng lalaki. Source: MANILA BULLETIN | PBA / NBA Forum"
